2_1_1_0000e697d56efafe68a9,,6070653.776282696,,,4844.818115234375,,,6021645.556684666,71084.53714862898,,,,,,111536.27229769838,4141.310119628906,,107740.82238769531,1.8676692819273823E8,3627217.612728104,812926.4110691444,,,12244.027029478784,,,,,,,,,,,,,,,,,,,,,4135.1463623046875,,,,,,,,,,,689.3277587890625,,,,2.5529783119570743E7,,,,,,,,,,,,,,,,,,11034.481628417969,153816.47619628906,13115.419982910156,,,,,,,,1343438.302372712,7607.633544921875,,,2342967.5700676413,,375696.1940917969,,,,,,,,4152.665100097656,,,,4838.834899902344,,,,,,,843725.7756309359,588.3222507850796,2.6187117388003603E7,,,,,,,,,,,,,,,,,,,,,2015,county_CO-08125,
2_1_1_0000dd6067f92b8511c0,,1.755176853480775E7,,,370827.825316186,,,1.0770371349600518E7,1001316.524216596,211559.19955336623,17199.181470444622,688.56591796875,7572.413024902344,,389781.8840415805,8259.761047363281,3440.9345092773438,7653.799312815947,2.0593774513065782E8,1.2331807182040105E7,558162.3460930319,,,226473.63360595703,,,,,,,,,,,,,,,,,,,,,,,,,688.4749145507812,,,,,,,,,,,1.3913230739514884E7,,,,,,,,,,,,,,,,,,1378998.2666350722,1170748.196105957,160392.05297851562,,,,,,,,6268017.727618288,4819.145080566406,,,7095043.241033099,50936.99835205078,355188.72662353516,181735.86889648438,,,,,,,57822.50457763672,,,,114959.26983642578,,,,,,,108.01620902267156,,1.0453234351138605E7,,,,,,,,,,,,,,,,,,,,,2015,county_NE-31057,
2_1_1_000008fc3f1a21574f6a,,2.0174496106845078E8,,,495976.86572265625,,,7.353958196498641E7,2615605.8461708226,577133.9923935834,15203.943969726562,,49725.21301269531,,1325182.3625536151,1383.9872436523438,,237457.7265361711,1.2310592585857992E9,1.5088230401232667E7,630258.4928612802,692.4713134765625,,42952.0269866345,,,,,102105.03802490234,,,,,,,,,,,,,,,,21386.32342529297,,,,688.6514892578125,,,,,,,30431.110900878906,,,,5.39317764305301E8,,,,,,,,,,,,,,,,,,1385.4677734375,589598.0836181641,57979.518981933594,,,,,,,,1.4016918395437444E7,5529.165588378906,,,1.1061716328012744E8,,,,,,,,,,7961439.659729004,,,,,,,,,,,1.1454010661158903E7,,4.32631997860698E8,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20023,
2_1_1_0000911923fc4681faa0,,1.5778039212377936E8,,,85589.13164613013,,,3.473532218318565E7,562338.7198560528,73410.74422966453,7599.917419433594,,40097.254943847656,,1441857.6593721278,,,8996.670166015625,5.983196603171527E8,1.135790797129792E7,16601.747131347656,,,847020.9613647461,,,,,7596.611267089844,,,,,,,,,,,,,,,,,,,,,,,,,,,230418.01348876953,,,,3.229699116645818E8,,,,,,,,,,,,,,,,,692.2803344726562,31145.56591796875,316428.0807495117,65705.42962646484,,,,,,,,1.8787954722154327E7,185804.00988745596,,,9.299636127751824E7,,,,,,,,,,3637062.978377997,,,,2065659.5620117188,,,,,,,5200504.834933891,,2.369849072056926E8,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20153,
2_1_1_000084935d2419ccb3a0,,8.072999085101442E7,,,10385.360595703125,,,1.3895518500764975E7,113939.29458247166,4848.290954589844,,,31152.89013671875,,372914.9424414541,,,2771.4470825195312,1.7831817034909123E8,4080630.4405292594,25622.716918945312,,,94856.66064453125,,,,,1385.1469116210938,,,,,,,,,,,,,,,,,,,,,,,,,,,34638.61364746094,,,,9.169810602223256E7,,,,,,,,,,,,,,,,,,692.7444458007812,135026.93780517578,,,,,,,,,7764399.412706084,53301.30261230469,,,1.7954783219527178E7,,,,,,,,,,2168822.6098324046,,,,94125.31353759766,,,,,,,2769.0730590820312,,7.002479316975957E7,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20039,
2_1_1_0000792f7c1a4b32244d,,3524022.7770649027,,,9006.672119140625,,,2309388.3912717337,188702.80639528763,9696.826538085938,692.638427734375,,,,30611.54944781135,,,2078.2122802734375,6.338297420573369E7,2557197.964957443,3463.8469848632812,,,3463.451904296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9091203.352713315,,,,,,,,,,,,,,,,,,,73441.37371826172,,,,,,,,,1610953.994725605,692.9035034179688,,,4488381.886218501,,,,,,,,,,602379.2650687424,,,,,,,,,,,3464.4168701171875,,7410657.765163765,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20137,
2_1_1_00009a07788eaaadb74c,,7.961138830855809E7,,,1237458.803316004,,,3.933969430226093E7,5226239.82064951,301405.98278808594,6254.680969238281,,47226.647216796875,,548421.3088127585,,,62015.662046664365,6.618205967238293E8,3.9180047942762665E7,28368.4021283318,,,174947.6024081361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735010.8460083008,,,,2.0757899537112632E8,,,,,,,,,,,,,,,,,7644.173095703125,3471.7740478515625,1268084.351907887,695.4719848632812,,,,,,,,5011054.331589643,47880.60070800781,,,1.5012892221467665E8,,,,,,,,,,1.5003722127411488E7,,,,,,,,,,,1244363.4424438477,,1.586558144731529E8,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20065,
2_1_1_00007602286dd307ce60,,8659579.135420017,,,3488.9408569335938,,,4059575.965632181,353739.02318617876,87442.32946585861,9075.521240234375,,2792.9096069335938,,325402.6167729397,,,48824.554260253906,3.871541237839833E7,2555440.463505524,,,,2924.050782925475,,,,,9074.761779785156,,,,,,,,,,,,,,,,,,,,,,,,,,,12576.964965820312,,,,1.298749082384392E7,,,,,,,,,,,,,,,,,,,2093.8094482421875,,,,,,,,,506421.3435058594,293424.1062011719,,,1.368657242066339E7,,,,,,,,,,64224.077880859375,,,,,,,,,,,,,1.0178122351591222E7,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20195,
2_1_2_000017e4d43673e70b43,,9.371423742283842E7,,,58342.42248535156,,,7791296.549348241,27785.401254212622,10420.064086914062,2083.44580078125,,15281.090393066406,,74830.73618618834,,,2083.3771362304688,3.6664942413185485E7,182807.1607309379,,,,686431.0409545898,,,,,2081.5775756835938,,,,,,,,,,,,,,,,,,,,,,,,,,,283212.28045654297,,,,4.651826486386215E7,,,,,,,,,,,,,,,,,,693.8009643554688,187688.9766845703,1388.6434326171875,,,,,,,,624148.6065673828,954746.8017614027,,,2.8889275206255987E7,,,,,,,,,,1.234326455267023E7,,,,1388.3792114257812,,,,,,,671619.8411865234,,2.555685485771174E7,,,,,,,,,,,,,,,,,,,,,2015,Sheridan6,
2_2_0000b7a2444b3875b88a,,1.1334907314180237E8,,,23606.824462890625,,,1.037844379433451E7,249956.99198620362,55609.235372146904,4163.104797363281,,13887.744262695312,,42351.54521747664,,,694.7442016601562,3.398590435708797E7,71254.32198390586,,,,223728.8533935547,,,,,,,,,,,,,,,,,,,,,2774.73046875,,,,,,,,,,,113793.99835205078,,,,4.766934900834626E7,,,,,,,,,,,,,,,,,,,6941.9124755859375,,,,,,,,,672601.2890234854,20127.165954589844,,,1.4164739863681687E7,,,,,,,,,,5211881.748917164,,,,290171.3510131836,,,,,,,27076.24609375,,2.8953201537520338E7,,,,,,,,,,,,,,,,,,,,,2015,Null9,
